Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Transaction Date
TXN_4321091,smoothie,2.0,4.0,8.0,2023-06-15
TXN_2721997,cake,3.0,3.0,9.0,2023-05-20
TXN_6738137,coffee,4.0,2.0,8.0,2023-07-20
TXN_5365699,sandwich,5.0,4.0,20.0,2023-05-22
TXN_4807459,sandwich,1.0,4.0,4.0,2023-08-11
TXN_2790608,juice,1.0,3.0,3.0,2023-12-18
TXN_2035137,juice,2.0,1.5,3.0,2023-03-12
TXN_7603919,error,2.0,1.0,2.0,2023-09-25
TXN_7429032,sandwich,2.0,4.0,8.0,2023-08-18
TXN_5241723,coffee,3.0,2.0,6.0,2023-07-18
TXN_5151706,smoothie,1.0,4.0,4.0,2023-03-01
TXN_6231475,salad,2.0,5.0,10.0,2023-03-18
TXN_6144244,juice,3.0,3.0,9.0,2023-01-08
TXN_3442435,juice,3.0,4.0,8.0,2023-04-01
TXN_2631423,cookie,3.0,1.0,3.0,2023-01-07
TXN_1616810,unknown,2.0,1.0,2.0,2023-09-05
TXN_6505914,cake,3.0,3.0,9.0,2023-01-27
TXN_1958614,smoothie,2.0,4.0,8.0,2023-07-02
TXN_6890737,juice,4.0,4.0,16.0,2023-05-22
TXN_6702416,cake,1.0,3.0,3.0,2023-09-14
TXN_5649204,smoothie,1.0,4.0,4.0,2023-03-05
TXN_4084177,unknown,3.0,1.0,3.0,2023-08-13
TXN_2066115,salad,4.0,5.0,20.0,2023-08-18
TXN_5029643,error,2.0,1.5,3.0,2023-12-23
TXN_7986904,cookie,3.0,1.0,3.0,2023-08-11
TXN_4633457,salad,1.0,5.0,5.0,2023-05-21
TXN_9368550,cake,3.0,3.0,9.0,2023-09-26
TXN_8049058,cake,2.0,3.0,6.0,2023-04-08
TXN_5131404,sandwich,4.0,4.0,16.0,2023-06-18
TXN_3480562,coffee,5.0,2.0,10.0,2023-12-24
TXN_6219454,tea,1.0,1.5,1.5,2023-11-14
TXN_2551378,tea,2.0,1.5,3.0,2023-10-27
TXN_9024388,salad,1.0,5.0,5.0,2023-02-27
TXN_3478329,tea,3.0,1.5,4.5,2023-10-29
TXN_6308974,cookie,4.0,1.0,4.0,2023-10-02
TXN_6979356,salad,2.0,5.0,10.0,2023-09-21
TXN_9171458,cake,2.0,3.0,6.0,2023-03-29
TXN_5537621,juice,4.0,3.0,12.0,2023-02-28
TXN_9288156,coffee,3.0,2.0,6.0,2023-11-05
TXN_8626720,juice,4.0,3.0,12.0,2023-06-02
TXN_9181129,sandwich,3.0,4.0,20.0,2023-09-25
TXN_5908362,sandwich,5.0,4.0,20.0,2023-10-03
TXN_2086841,salad,4.0,5.0,20.0,2023-03-16
TXN_9944141,juice,5.0,3.0,15.0,2023-07-18
TXN_2438638,cake,2.0,3.0,6.0,2023-08-12
TXN_4644790,unknown,1.0,4.0,4.0,2023-09-19
TXN_9216933,cookie,4.0,1.0,4.0,2023-05-29
TXN_8308356,smoothie,1.0,4.0,8.0,2023-11-21
TXN_7933500,tea,3.0,1.5,4.5,2023-09-21
TXN_1602123,coffee,3.0,2.0,2.0,2023-04-11
TXN_3321395,tea,3.0,1.5,1.5,2023-07-08
TXN_7563589,smoothie,5.0,4.0,20.0,2023-09-19
TXN_7864482,sandwich,1.0,4.0,4.0,2023-01-28
TXN_7942343,cookie,4.0,1.0,4.0,2023-06-15
TXN_1585329,smoothie,4.0,4.0,16.0,2023-07-16
TXN_6550460,sandwich,5.0,4.0,8.0,2023-03-15
TXN_3416466,juice,2.0,3.0,6.0,2023-09-13
TXN_5125759,coffee,3.0,2.0,6.0,2023-06-15
TXN_7321946,cake,3.0,3.0,9.0,2023-02-12
TXN_5240229,salad,1.0,5.0,5.0,2023-06-10
TXN_7854253,coffee,4.0,2.0,8.0,2023-07-26
TXN_1971201,smoothie,2.0,4.0,8.0,2023-11-07
TXN_2673104,tea,1.0,1.5,1.5,2023-06-23
TXN_7479695,smoothie,5.0,4.0,20.0,2023-12-12
TXN_1084222,coffee,4.0,2.0,8.0,2023-06-03
TXN_1723062,salad,1.0,5.0,5.0,2023-09-21
TXN_4987205,tea,2.0,1.5,3.0,2023-06-24
TXN_8025478,sandwich,4.0,4.0,16.0,2023-01-24
TXN_7529735,coffee,3.0,2.0,6.0,2023-08-12
TXN_1598214,juice,1.0,3.0,3.0,2023-01-07
TXN_7872478,juice,4.0,3.0,12.0,2023-04-25
TXN_9464398,cake,4.0,3.0,12.0,2023-09-25
TXN_9319656,tea,5.0,1.5,7.5,2023-12-22
TXN_9212052,salad,4.0,5.0,20.0,2023-10-15
TXN_2913107,unknown,4.0,3.0,8.0,2023-05-20
TXN_2550923,cake,2.0,3.0,6.0,2023-08-26
TXN_3352028,error,4.0,1.0,4.0,2023-08-26
TXN_2682803,cake,5.0,3.0,15.0,2023-04-09
TXN_1745182,cookie,2.0,3.0,2.0,2023-09-26
TXN_7608637,error,1.0,5.0,5.0,2023-04-08
TXN_6388090,juice,4.0,3.0,12.0,2023-02-06
TXN_4335735,coffee,2.0,2.0,4.0,2023-04-07
TXN_9264301,coffee,1.0,2.0,2.0,2023-10-24
TXN_6547896,coffee,3.0,2.0,8.0,2023-03-02
TXN_2414686,cake,1.0,3.0,3.0,2023-02-06
TXN_9868114,smoothie,2.0,4.0,8.0,2023-11-12
TXN_6127474,cookie,5.0,3.0,5.0,2023-09-17
TXN_5549557,cake,2.0,3.0,6.0,2023-02-27
TXN_4668762,smoothie,3.0,4.0,12.0,2023-03-10
TXN_1058466,cookie,3.0,1.0,3.0,2023-12-07
TXN_8892230,coffee,5.0,2.0,10.0,2023-03-02
TXN_3332915,cookie,2.0,1.0,2.0,2023-01-19
TXN_9596023,coffee,5.0,2.0,10.0,2023-11-30
TXN_6122423,salad,4.0,5.0,8.0,2023-09-28
TXN_8934637,smoothie,1.0,4.0,4.0,2023-01-07
TXN_4846406,cookie,3.0,1.0,3.0,2023-05-22
TXN_8917300,cookie,1.0,1.0,1.0,2023-03-04
TXN_7742182,tea,2.0,1.5,3.0,2023-11-09
TXN_8131533,cake,1.0,3.0,3.0,2023-07-18
TXN_1836754,tea,1.0,1.5,1.5,2023-09-10
TXN_2531878,salad,3.0,5.0,15.0,2023-01-06
TXN_8126586,sandwich,5.0,4.0,20.0,2023-11-19
TXN_4522292,cookie,1.0,1.0,1.0,2023-07-12
TXN_2896162,cookie,2.0,1.0,2.0,2023-02-06
TXN_4209377,salad,2.0,5.0,10.0,2023-02-07
TXN_9097321,juice,2.0,3.0,6.0,2023-10-02
TXN_3267393,sandwich,2.0,4.0,8.0,2023-02-24
TXN_2389110,sandwich,2.0,4.0,8.0,2023-05-30
TXN_2704452,salad,2.0,5.0,10.0,2023-09-05
TXN_4892165,juice,3.0,3.0,9.0,2023-07-27
TXN_6588156,cake,4.0,3.0,12.0,2023-04-14
TXN_4721830,sandwich,3.0,4.0,12.0,2023-11-15
TXN_6941542,sandwich,3.0,4.0,12.0,2023-09-27
TXN_5214986,cookie,5.0,3.0,5.0,2023-09-21
TXN_3635874,sandwich,2.0,4.0,8.0,2023-03-16
TXN_1721910,juice,4.0,3.0,12.0,2023-03-21
TXN_9615339,sandwich,1.0,4.0,4.0,2023-02-06
TXN_1120969,coffee,2.0,2.0,4.0,2023-04-15
TXN_4246000,cookie,2.0,1.0,2.0,2023-07-09
TXN_9253541,unknown,1.0,1.5,1.5,2023-06-04
TXN_9699174,smoothie,3.0,4.0,8.0,2023-01-03
TXN_6036409,tea,5.0,1.5,7.5,2023-02-16
TXN_5927258,tea,5.0,1.5,7.5,2023-10-18
TXN_6027031,juice,5.0,3.0,15.0,2023-11-15
TXN_4449992,juice,3.0,1.0,3.0,2023-01-09
TXN_3018211,salad,4.0,5.0,20.0,2023-02-06
TXN_1900906,coffee,5.0,2.0,8.0,2023-01-31
TXN_7171590,coffee,3.0,2.0,6.0,2023-04-24
TXN_5746203,tea,5.0,1.5,7.5,2023-07-08
TXN_1696300,cookie,1.0,1.0,1.0,2023-05-28
TXN_1255476,smoothie,1.0,4.0,4.0,2023-08-28
TXN_9403115,tea,1.0,1.5,1.5,2023-04-17
TXN_4476539,salad,2.0,5.0,10.0,2023-04-19
TXN_5263133,juice,2.0,3.0,6.0,2023-05-22
TXN_8473362,juice,3.0,3.0,9.0,2023-11-22
TXN_8402606,cookie,3.0,1.0,3.0,2023-05-09
TXN_6857799,cookie,4.0,1.0,4.0,2023-01-08
TXN_9362993,coffee,3.0,2.0,6.0,2023-10-22
TXN_7458568,smoothie,5.0,4.0,20.0,2023-05-09
TXN_7474617,salad,3.0,5.0,15.0,2023-02-06
TXN_1959082,juice,5.0,3.0,15.0,2023-06-08
TXN_9630958,smoothie,5.0,3.0,20.0,2023-12-26
TXN_4290475,smoothie,1.0,4.0,4.0,2023-04-20
TXN_6422545,juice,2.0,3.0,6.0,2023-11-03
TXN_6012728,cake,4.0,3.0,12.0,2023-05-09
TXN_8886678,tea,5.0,1.5,7.5,2023-03-27
TXN_5424622,tea,4.0,1.5,6.0,2023-07-12
TXN_1204426,sandwich,3.0,4.0,12.0,2023-01-16
TXN_1885495,coffee,4.0,2.0,8.0,2023-03-04
TXN_3646359,salad,2.0,5.0,10.0,2023-07-23
TXN_3284157,tea,4.0,3.0,6.0,2023-05-17
TXN_4533186,tea,3.0,1.5,4.5,2023-04-19
TXN_3046567,salad,2.0,5.0,10.0,2023-01-07
TXN_3594827,juice,5.0,3.0,15.0,2023-03-09
TXN_2883054,cake,4.0,3.0,12.0,2023-11-17
TXN_1744319,smoothie,3.0,4.0,12.0,2023-03-24
TXN_6182856,cake,4.0,3.0,12.0,2023-04-02
TXN_7341998,cake,3.0,3.0,9.0,2023-02-18
TXN_5438422,smoothie,3.0,4.0,8.0,2023-09-25
TXN_7187128,tea,5.0,1.5,7.5,2023-08-24
TXN_6499084,cake,4.0,3.0,12.0,2023-03-15
TXN_8946752,tea,4.0,1.5,6.0,2023-06-08
TXN_5453217,coffee,1.0,2.0,2.0,2023-07-11
TXN_9340973,cookie,4.0,1.0,4.0,2023-03-07
TXN_8562684,tea,5.0,1.5,7.5,2023-06-25
TXN_2477021,cookie,4.0,3.0,4.0,2023-02-06
TXN_2030078,smoothie,1.0,4.0,4.0,2023-04-10
TXN_9490465,juice,3.0,4.0,12.0,2023-05-06
TXN_6603668,coffee,4.0,3.0,8.0,2023-03-07
TXN_7077961,tea,4.0,1.5,6.0,2023-09-19
TXN_3343585,cake,1.0,3.0,3.0,2023-09-17
TXN_7896831,coffee,5.0,2.0,10.0,2023-04-01
TXN_2510233,error,2.0,4.0,8.0,2023-11-04
TXN_3541337,cookie,4.0,1.0,4.0,2023-09-01
TXN_2140056,cookie,1.0,1.0,1.0,2023-12-07
TXN_9629256,cake,4.0,3.0,12.0,2023-11-07
TXN_8419985,cake,3.0,3.0,9.0,2023-08-26
TXN_6349916,salad,1.0,5.0,5.0,2023-07-09
TXN_6568254,salad,2.0,5.0,10.0,2023-02-09
TXN_1730385,cake,2.0,3.0,6.0,2023-03-01
TXN_7800576,sandwich,3.0,4.0,16.0,2023-07-13
TXN_6935600,coffee,3.0,2.0,6.0,2023-01-02
TXN_1851725,cake,5.0,3.0,15.0,2023-02-19
TXN_5691112,juice,5.0,3.0,15.0,2023-03-24
TXN_9514836,coffee,3.0,2.0,6.0,2023-03-29
TXN_4172649,salad,4.0,5.0,20.0,2023-05-19
TXN_9921708,cake,1.0,3.0,3.0,2023-07-20
TXN_6361661,smoothie,2.0,4.0,8.0,2023-11-05
TXN_4329116,cake,3.0,3.0,9.0,2023-09-29
TXN_4142781,sandwich,5.0,4.0,20.0,2023-01-30
TXN_6055428,salad,5.0,5.0,8.0,2023-02-25
TXN_4359885,cookie,2.0,1.0,2.0,2023-01-16
TXN_4255116,juice,4.0,3.0,12.0,2023-12-24
TXN_6511482,tea,3.0,1.5,4.5,2023-03-17
TXN_9672367,cookie,2.0,1.0,2.0,2023-12-21
TXN_1514364,coffee,5.0,2.0,10.0,2023-01-21
TXN_1643122,juice,3.0,3.0,9.0,2023-05-15
TXN_2252586,tea,3.0,1.5,4.5,2023-09-08
TXN_8853027,smoothie,5.0,4.0,20.0,2023-06-21
TXN_1489200,error,1.0,3.0,3.0,2023-03-27
TXN_2351890,tea,4.0,1.5,6.0,2023-02-27
TXN_1026050,cake,1.0,3.0,3.0,2023-04-23
TXN_3882139,smoothie,4.0,4.0,16.0,2023-12-28
TXN_6296806,sandwich,2.0,4.0,8.0,2023-02-06
TXN_6149247,sandwich,3.0,4.0,12.0,2023-09-21
TXN_3371429,salad,2.0,5.0,10.0,2023-11-01
TXN_5136479,sandwich,1.0,3.0,4.0,2023-01-04
TXN_5722175,tea,2.0,1.5,3.0,2023-03-01
TXN_3865627,coffee,4.0,2.0,8.0,2023-02-16
TXN_2136226,juice,2.0,3.0,6.0,2023-12-12
TXN_2920551,sandwich,4.0,4.0,16.0,2023-11-27
TXN_9206923,sandwich,1.0,4.0,4.0,2023-11-16
TXN_6335909,salad,4.0,5.0,20.0,2023-06-21
TXN_8107970,coffee,2.0,2.0,4.0,2023-06-03
TXN_3435561,juice,2.0,3.0,6.0,2023-02-06
TXN_8079747,unknown,2.0,5.0,10.0,2023-03-18
TXN_2135358,cake,5.0,3.0,15.0,2023-05-28
TXN_1313701,cookie,2.0,1.0,2.0,2023-10-03
TXN_4035669,juice,3.0,3.0,9.0,2023-04-21
TXN_5900899,juice,4.0,1.0,4.0,2023-02-06
TXN_4037502,coffee,2.0,3.0,4.0,2023-08-10
TXN_6879752,tea,1.0,1.5,1.5,2023-10-07
TXN_8708666,cake,4.0,3.0,12.0,2023-01-10
TXN_5535579,coffee,5.0,2.0,10.0,2023-12-21
TXN_2449402,smoothie,5.0,4.0,20.0,2023-01-29
TXN_6097759,smoothie,4.0,4.0,16.0,2023-06-18
TXN_9579740,cake,3.0,3.0,9.0,2023-03-05
TXN_3026936,cake,5.0,3.0,15.0,2023-05-19
TXN_2532519,cake,2.0,3.0,6.0,2023-04-10
TXN_9959765,juice,4.0,3.0,12.0,2023-02-19
TXN_9514996,sandwich,2.0,4.0,8.0,2023-07-25
TXN_6757560,cake,4.0,3.0,12.0,2023-08-12
TXN_2222893,coffee,4.0,2.0,8.0,2023-12-20
TXN_4346607,salad,2.0,5.0,10.0,2023-03-17
TXN_2586830,juice,1.0,3.0,3.0,2023-02-12
TXN_2706461,salad,3.0,5.0,15.0,2023-12-13
TXN_1829391,juice,4.0,3.0,12.0,2023-10-06
TXN_5022805,sandwich,1.0,4.0,4.0,2023-12-17
TXN_6815801,cookie,1.0,1.0,1.0,2023-03-15
TXN_2541441,cake,1.0,3.0,3.0,2023-09-21
TXN_5189465,cookie,4.0,1.0,4.0,2023-10-04
TXN_1217810,cookie,1.0,1.0,1.0,2023-07-06
TXN_4894647,salad,2.0,5.0,10.0,2023-12-26
TXN_7622855,sandwich,2.0,4.0,8.0,2023-07-10
TXN_3215610,unknown,2.0,3.0,6.0,2023-06-14
TXN_9931637,cake,2.0,3.0,6.0,2023-09-17
TXN_6625294,sandwich,2.0,4.0,8.0,2023-03-05
TXN_4577368,cake,4.0,3.0,12.0,2023-05-29
TXN_4158904,juice,2.0,3.0,6.0,2023-01-31
TXN_3444569,unknown,1.0,4.0,8.0,2023-10-07
TXN_1208926,cookie,4.0,1.0,4.0,2023-12-07
TXN_8090361,coffee,1.0,2.0,2.0,2023-03-12
TXN_8363628,salad,1.0,5.0,8.0,2023-04-07
TXN_4761088,cake,4.0,3.0,12.0,2023-08-27
TXN_2672126,unknown,3.0,1.0,3.0,2023-07-07
TXN_3232279,unknown,4.0,3.0,16.0,2023-05-30
TXN_8526941,sandwich,5.0,3.0,20.0,2023-03-16
TXN_2453194,cake,4.0,3.0,12.0,2023-11-18
TXN_9970195,coffee,2.0,2.0,4.0,2023-11-10
TXN_4458848,cookie,2.0,1.0,2.0,2023-10-30
TXN_1606273,coffee,1.0,2.0,2.0,2023-11-02
TXN_8053946,tea,1.0,1.5,1.5,2023-09-18
TXN_7963189,cookie,4.0,1.0,4.0,2023-03-24
TXN_9151273,tea,2.0,1.5,3.0,2023-04-09
TXN_4702345,salad,4.0,5.0,20.0,2023-01-08
TXN_7972349,cake,3.0,3.0,12.0,2023-04-19
TXN_4832452,tea,5.0,1.5,8.0,2023-02-05
TXN_9314690,salad,2.0,5.0,10.0,2023-12-11
TXN_3852141,cake,5.0,3.0,15.0,2023-08-04
TXN_4723529,sandwich,2.0,4.0,8.0,2023-03-25
TXN_9537106,unknown,3.0,4.0,12.0,2023-10-11
TXN_6039321,salad,2.0,5.0,10.0,2023-02-15
TXN_5797307,tea,5.0,1.5,7.5,2023-03-16
TXN_4832566,sandwich,4.0,4.0,16.0,2023-02-06
TXN_2262398,tea,1.0,1.5,8.0,2023-09-12
TXN_9813095,juice,2.0,3.0,8.0,2023-06-12
TXN_8627869,juice,1.0,3.0,3.0,2023-10-31
TXN_1123346,tea,3.0,1.5,4.5,2023-07-31
TXN_6729852,cookie,4.0,1.0,4.0,2023-06-29
TXN_9300618,tea,3.0,1.5,4.5,2023-03-06
TXN_7832527,cake,3.0,3.0,9.0,2023-01-26
TXN_4703100,sandwich,1.0,4.0,4.0,2023-01-26
TXN_1650385,sandwich,1.0,4.0,4.0,2023-07-24
TXN_3632068,unknown,2.0,3.0,6.0,2023-08-29
TXN_2132434,salad,4.0,5.0,20.0,2023-06-03
TXN_3847176,sandwich,3.0,4.0,12.0,2023-05-07
TXN_9691955,juice,3.0,3.0,9.0,2023-11-03
TXN_4985415,tea,4.0,1.5,6.0,2023-08-01
TXN_1172121,coffee,5.0,2.0,10.0,2023-08-26
TXN_2521185,smoothie,2.0,4.0,8.0,2023-03-20
TXN_6233021,juice,5.0,3.0,15.0,2023-12-22
TXN_7498795,cookie,2.0,1.0,2.0,2023-03-11
TXN_6730130,tea,2.0,1.5,3.0,2023-10-16
TXN_8810855,sandwich,4.0,4.0,16.0,2023-04-30
TXN_1599516,juice,3.0,3.0,9.0,2023-05-11
TXN_6888839,tea,3.0,1.5,8.0,2023-11-19
TXN_5970304,juice,4.0,5.0,20.0,2023-07-14
TXN_4559065,juice,1.0,3.0,3.0,2023-05-03
TXN_7637325,cookie,4.0,1.0,4.0,2023-05-03
TXN_9685491,coffee,4.0,2.0,8.0,2023-09-20
TXN_1767321,sandwich,1.0,4.0,4.0,2023-03-24
TXN_9046415,smoothie,2.0,4.0,8.0,2023-06-06
TXN_3785168,juice,3.0,3.0,9.0,2023-05-01
TXN_6859249,cookie,3.0,3.0,2.0,2023-02-06
TXN_2696377,juice,4.0,3.0,12.0,2023-04-11
TXN_7754382,sandwich,4.0,4.0,16.0,2023-06-28
TXN_4602865,cookie,5.0,1.0,5.0,2023-09-27
TXN_5966765,cake,5.0,3.0,15.0,2023-11-09
TXN_4328228,sandwich,5.0,4.0,20.0,2023-01-08
TXN_2462604,tea,5.0,1.5,7.5,2023-07-13
TXN_2897354,juice,4.0,3.0,12.0,2023-06-22
TXN_5280256,error,5.0,1.0,5.0,2023-07-12
TXN_3283631,sandwich,2.0,4.0,8.0,2023-03-15
TXN_8929329,juice,4.0,3.0,12.0,2023-10-29
TXN_1328953,smoothie,3.0,4.0,12.0,2023-12-28
TXN_4852852,smoothie,2.0,4.0,8.0,2023-10-06
TXN_4977954,juice,4.0,3.0,12.0,2023-02-06
TXN_3344089,sandwich,4.0,4.0,16.0,2023-08-10
TXN_2909634,smoothie,1.0,3.0,4.0,2023-10-02
TXN_7551280,cookie,4.0,1.0,4.0,2023-04-14
TXN_5390533,smoothie,3.0,4.0,12.0,2023-11-18
TXN_8487216,tea,1.0,1.5,1.5,2023-07-01
TXN_3863163,cookie,3.0,1.0,3.0,2023-10-12
TXN_4260865,smoothie,4.0,4.0,16.0,2023-02-25
TXN_7922471,cake,3.0,3.0,9.0,2023-04-18
TXN_3701660,sandwich,1.0,4.0,4.0,2023-02-06
TXN_3653560,coffee,4.0,2.0,8.0,2023-07-01
TXN_4075817,cookie,2.0,1.0,2.0,2023-03-18
TXN_3715065,salad,3.0,5.0,15.0,2023-03-17
TXN_9549208,coffee,1.0,2.0,2.0,2023-10-30
TXN_2919952,juice,3.0,3.0,15.0,2023-02-17
TXN_2670824,juice,2.0,3.0,6.0,2023-03-03
TXN_7455953,coffee,2.0,2.0,4.0,2023-05-01
TXN_5926432,smoothie,4.0,4.0,16.0,2023-06-29
TXN_8235381,cookie,3.0,1.0,3.0,2023-03-01
TXN_6206679,tea,1.0,1.5,1.5,2023-05-01
TXN_2954630,salad,2.0,5.0,10.0,2023-09-30
TXN_1402641,tea,3.0,1.5,8.0,2023-09-12
TXN_6405489,sandwich,3.0,4.0,12.0,2023-05-04
TXN_3003311,cake,5.0,3.0,15.0,2023-08-01
TXN_3273540,unknown,1.0,3.0,3.0,2023-08-21
TXN_4570881,juice,1.0,2.0,2.0,2023-09-14
TXN_3421404,unknown,4.0,4.0,16.0,2023-05-05
TXN_8468509,error,3.0,4.0,12.0,2023-06-13
TXN_9436342,juice,4.0,3.0,12.0,2023-11-26
TXN_3110245,cake,5.0,3.0,15.0,2023-04-21
TXN_1999100,smoothie,3.0,4.0,12.0,2023-11-08
TXN_3654203,coffee,1.0,3.0,2.0,2023-04-21
TXN_2406283,juice,4.0,3.0,12.0,2023-02-24
TXN_8964166,juice,5.0,3.0,15.0,2023-11-10
TXN_1354464,cake,5.0,3.0,15.0,2023-03-18
TXN_5582443,salad,3.0,5.0,15.0,2023-04-13
TXN_6204081,cake,1.0,3.0,3.0,2023-07-12
TXN_4428307,salad,3.0,5.0,15.0,2023-02-06
TXN_8647048,sandwich,2.0,4.0,8.0,2023-11-03
TXN_1689024,coffee,5.0,2.0,8.0,2023-04-17
TXN_5422928,tea,4.0,1.5,6.0,2023-09-20
TXN_9855567,cookie,3.0,1.0,3.0,2023-05-25
TXN_3311860,juice,1.0,3.0,3.0,2023-11-21
TXN_4147675,tea,2.0,1.5,3.0,2023-01-04
TXN_7560178,cookie,5.0,1.0,5.0,2023-08-17
TXN_4677478,cake,4.0,3.0,12.0,2023-07-09
TXN_3930990,tea,4.0,1.5,6.0,2023-02-27
TXN_8675922,error,4.0,5.0,20.0,2023-03-31
TXN_6621596,salad,2.0,5.0,10.0,2023-09-25
TXN_8076942,cookie,2.0,1.0,2.0,2023-04-29
TXN_4367689,cookie,2.0,1.0,2.0,2023-09-30
TXN_7072581,cookie,2.0,1.0,2.0,2023-08-12
TXN_7809506,salad,2.0,5.0,10.0,2023-06-05
TXN_6884558,juice,1.0,3.0,8.0,2023-08-14
TXN_6864420,cookie,2.0,1.0,2.0,2023-06-18
TXN_3109057,tea,4.0,1.5,6.0,2023-11-26
TXN_2257337,cookie,4.0,1.0,8.0,2023-07-24
TXN_9417344,tea,3.0,1.5,4.5,2023-11-09
TXN_6503884,juice,1.0,3.0,3.0,2023-05-28
TXN_9868954,smoothie,4.0,4.0,16.0,2023-02-06
TXN_2206639,coffee,4.0,2.0,8.0,2023-06-29
TXN_9337894,tea,2.0,1.5,3.0,2023-12-30
TXN_7068361,juice,5.0,3.0,15.0,2023-12-25
TXN_1405124,juice,3.0,4.0,12.0,2023-08-03
TXN_2395608,tea,3.0,3.0,4.5,2023-03-16
TXN_5423024,smoothie,1.0,4.0,4.0,2023-04-30
TXN_2802630,cookie,4.0,1.0,4.0,2023-06-18
TXN_3134595,juice,3.0,3.0,9.0,2023-02-25
TXN_2251128,smoothie,3.0,4.0,12.0,2023-06-07
TXN_4213071,salad,1.0,5.0,5.0,2023-04-10
TXN_6220280,tea,1.0,1.5,1.5,2023-02-15
TXN_4832163,cake,4.0,3.0,12.0,2023-11-17
TXN_6663451,cake,1.0,3.0,3.0,2023-08-05
TXN_1443928,cake,4.0,3.0,12.0,2023-12-03
TXN_1670597,coffee,2.0,2.0,4.0,2023-05-21
TXN_3854210,smoothie,1.0,4.0,4.0,2023-12-30
TXN_2165745,coffee,4.0,2.0,8.0,2023-01-31
TXN_3082888,tea,1.0,1.5,1.5,2023-09-20
TXN_2294397,coffee,5.0,2.0,10.0,2023-02-25
TXN_4160784,cookie,5.0,1.0,5.0,2023-05-20
TXN_7248594,coffee,3.0,2.0,6.0,2023-03-26
TXN_5031020,coffee,5.0,2.0,10.0,2023-11-25
TXN_3059966,smoothie,1.0,4.0,4.0,2023-12-24
TXN_9287780,smoothie,2.0,3.0,8.0,2023-09-02
TXN_1022220,juice,3.0,3.0,9.0,2023-08-03
TXN_7144740,cake,4.0,3.0,12.0,2023-07-24
TXN_7666945,tea,5.0,1.5,7.5,2023-07-07
TXN_7880000,salad,3.0,5.0,15.0,2023-01-28
TXN_4900574,juice,3.0,3.0,9.0,2023-05-06
TXN_7838576,coffee,3.0,2.0,6.0,2023-11-11
TXN_1419188,cake,5.0,3.0,15.0,2023-11-26
TXN_2964794,cake,2.0,3.0,6.0,2023-03-09
TXN_3936162,cookie,1.0,1.0,1.0,2023-02-26
TXN_4432082,juice,5.0,3.0,15.0,2023-04-20
TXN_9496791,salad,4.0,5.0,20.0,2023-07-19
TXN_4194115,tea,5.0,1.5,7.5,2023-08-17
TXN_7741707,salad,3.0,5.0,15.0,2023-05-09
TXN_8854471,cake,5.0,3.0,15.0,2023-02-06
TXN_4216055,cookie,5.0,1.0,5.0,2023-12-27
TXN_2320493,smoothie,1.0,4.0,4.0,2023-03-22
TXN_4835929,coffee,2.0,2.0,4.0,2023-10-03
TXN_6755791,coffee,2.0,2.0,4.0,2023-04-01
TXN_9861432,cookie,2.0,1.0,2.0,2023-12-09
TXN_8271278,tea,1.0,1.5,1.5,2023-07-01
TXN_2005032,cookie,2.0,1.0,2.0,2023-11-30
TXN_4208919,juice,3.0,3.0,12.0,2023-05-30
TXN_9699083,smoothie,1.0,3.0,4.0,2023-02-12
TXN_5714767,salad,4.0,5.0,20.0,2023-03-02
TXN_5844851,smoothie,5.0,4.0,20.0,2023-02-15
TXN_7243779,juice,1.0,1.0,1.0,2023-02-06
TXN_8141558,cake,5.0,3.0,15.0,2023-12-05
TXN_4314314,cake,4.0,3.0,12.0,2023-01-02
TXN_4155001,smoothie,1.0,4.0,4.0,2023-11-30
TXN_1072678,juice,2.0,3.0,8.0,2023-05-30
TXN_7981162,cake,3.0,3.0,9.0,2023-05-30
TXN_2316206,cookie,1.0,1.0,1.0,2023-01-23
TXN_7343342,cookie,2.0,1.0,2.0,2023-12-21
TXN_4573096,coffee,1.0,2.0,2.0,2023-08-13
TXN_3577482,juice,4.0,3.0,12.0,2023-06-01
TXN_6370625,sandwich,3.0,4.0,12.0,2023-08-26
TXN_7580803,juice,4.0,3.0,12.0,2023-04-06
TXN_8306028,salad,1.0,5.0,5.0,2023-02-27
TXN_7530692,coffee,1.0,2.0,2.0,2023-06-30
TXN_4383002,coffee,1.0,2.0,2.0,2023-12-18
TXN_2939069,smoothie,5.0,4.0,20.0,2023-09-06
TXN_2301001,smoothie,1.0,4.0,4.0,2023-01-06
TXN_5009924,cake,3.0,3.0,9.0,2023-09-08
TXN_9988801,smoothie,5.0,4.0,20.0,2023-10-20
TXN_7895514,juice,4.0,3.0,12.0,2023-08-06
TXN_8432045,cake,3.0,3.0,9.0,2023-11-09
TXN_8127433,sandwich,3.0,4.0,12.0,2023-07-11
TXN_7640914,salad,1.0,5.0,5.0,2023-02-12
TXN_4374963,juice,1.0,3.0,3.0,2023-07-04
TXN_7744874,coffee,1.0,2.0,2.0,2023-06-28
TXN_7768350,cookie,1.0,1.0,8.0,2023-08-19
TXN_9128859,coffee,2.0,2.0,4.0,2023-11-28
TXN_9375649,cookie,4.0,1.0,4.0,2023-03-06
TXN_4401563,juice,5.0,3.0,15.0,2023-09-20
TXN_8502946,smoothie,3.0,4.0,12.0,2023-09-15
